,0,1,2,3,4,5,6,7,8,9
80,0.15539724,-1.3206062,-0.5984993,-1.0262637,-0.04888606,-0.27615005,0.58972156,-0.2770286,0.7327929,-1.2195513
81,0.7407145,-0.92003065,0.2947287,0.034080148,-0.07592785,0.04583329,0.079363376,0.9260917,0.6222981,-2.4794445
82,-0.5971498,-0.32384914,-0.41509423,-0.29496485,-0.27489066,-1.3361621,-0.8965246,0.838261,-1.5030487,0.7101146
83,-1.2718703,-0.89309865,-0.0006702244,-1.047656,-0.46699685,-0.18350202,0.7190061,-0.6396589,-1.1464162,1.15792
84,-0.57817024,0.10313144,-0.38502714,0.84159774,0.86004627,0.14598602,-0.35205042,-0.007514421,1.0433524,-1.518911
85,0.24507612,0.523563,-0.77408636,0.8489477,-0.80599713,0.565386,-1.1289487,0.33086833,1.0223387,-0.61501837
86,0.86944777,0.19072528,-0.7937931,-0.03221333,-0.0097568035,-1.7443419,-0.029338628,-0.52753776,-0.6884047,0.6432024
87,-1.6614289,0.4519959,1.5624057,0.3339638,-0.84048414,-0.12609011,-0.7763955,0.35928366,1.1808578,0.25077376
88,0.17004353,-0.11267215,0.80562997,0.41928226,-1.1387153,-1.5925891,-0.14327931,0.10363546,-1.0593143,0.9849063
89,0.4212486,1.9881372,-1.5053505,1.9220173,3.476388,1.9971609,1.3112204,1.254918,-1.6640041,-2.2182896
90,-1.2293789,-0.46626425,-0.25576958,1.0670581,0.14815164,-0.00040453672,0.040064573,-1.0761285,0.79739,-1.6843967
91,1.1625459,-0.27491826,-0.46967563,0.1783055,0.33025312,0.87761325,0.8546038,0.64513016,1.1317936,1.0747529
92,-0.42792323,0.79077756,0.9880122,-0.18607423,0.8921126,0.42874032,0.56310433,-1.4399904,0.77235305,0.66560566
93,-0.60694814,-0.33994097,-1.5601403,0.91592175,-0.056200624,-0.28224325,0.86669606,-0.5520643,1.3771988,-0.24779418
94,-1.3262763,0.071792126,-0.9563097,-0.1395973,-1.0723387,1.0812516,-0.97327656,-1.2354738,-1.2981496,-0.7842517
95,1.1565773,1.1314833,-0.32076195,0.6689094,0.8678355,-2.204466,-0.1795409,0.40707096,-0.47478703,-0.34409088
96,-0.36623037,-0.19484973,1.0734285,0.4205659,0.3981638,-1.7514737,-0.56729734,0.004954081,-0.8588867,0.30158928
97,-0.59754336,1.4115195,1.5260181,0.94829005,0.6801909,0.56237453,-0.87594557,0.30827984,0.4836187,1.0099701
98,0.32264835,-0.16441154,-0.46469685,0.19219178,-0.6286367,-1.2348905,0.5588514,-0.8899504,0.2406685,0.6859367
99,-0.43374237,1.0091596,-0.68618476,-0.28151676,0.5333594,-1.6506116,1.2825541,-0.76100826,-0.8567407,0.3526086
100,0.1241706,-0.7937543,-0.3094798,-0.052743495,0.45141184,-0.032712102,-0.10929605,0.18292563,0.66521955,-1.4587442
101,-1.3966999,-0.1327483,-0.3865995,-0.6296025,0.46268392,0.3628742,-0.9656597,-1.089261,0.6912242,-1.4213095
102,0.643264,-0.20094675,-0.87241566,1.21367,0.45791543,-1.9906881,-0.4697143,1.1254876,-0.43703648,1.1852784
103,-0.21884888,-0.6819728,-1.1767789,0.6857503,0.11178386,0.34594804,0.3155018,-0.28565946,0.9518007,-0.04030785
104,0.5778844,1.1860006,0.15502246,0.28720754,-1.7041514,-0.8194032,-0.89149785,-0.11759262,-1.4497421,-0.039193302
105,-0.6767804,-1.0764196,-0.13119927,0.39256006,0.056756735,0.007854998,-0.20368633,-0.11820321,0.5257528,-1.6479645
106,-1.4519956,0.050209284,0.4205516,0.053342402,-0.006734371,1.3613148,-1.313329,-1.8882445,-2.026681,-0.6304965
107,-0.1511659,-0.22564805,0.43778336,-0.17720434,-1.1807568,1.6220863,-1.9725821,-1.5788149,-1.8931053,-0.23715882
108,-1.7298019,0.7127622,-1.9471093,0.42231315,-0.46913618,0.47823042,-0.11515471,1.0810072,0.8732937,0.032781363
109,-0.10640985,-0.33763152,-1.3580623,0.9410445,-0.33575755,0.30792612,0.17856073,-0.48291257,1.1033654,0.33358273
110,-1.2162015,0.13127315,-0.9208094,-0.15114829,-0.08439207,0.45946676,0.1868226,0.5912813,0.60236293,-1.1373891
111,1.0134392,1.1528869,0.86481416,-0.21308494,-0.52193475,-1.1377944,0.8061996,-0.27939072,-0.11027905,1.5924202
112,-0.28048724,2.541022,-0.17114183,3.8093784,2.0773735,1.3641562,1.7854056,0.83190393,-1.6443522,-2.9020143
113,0.13810456,0.0032700896,-1.368158,1.0947561,0.7721113,0.25434202,0.9782172,0.17104255,1.1888059,-0.5204377
114,0.60624367,1.7803881,0.7176142,0.38898987,-1.1185377,0.8716406,-0.26072535,2.2943406,0.8725853,0.58758616
115,0.08031219,-0.1167416,-1.0720601,0.8700816,-0.5068569,0.4307832,0.49358684,-0.5648019,0.99346733,0.30646232
116,1.7653246,-0.00070017576,-1.65423,1.3285921,0.0058215857,0.38681084,-0.6248389,-0.6437694,0.4853339,-1.7555699
117,0.38015074,0.05165106,0.17576042,-0.6915553,-1.4800351,-1.338398,-0.6207869,1.2042941,-1.2812663,0.10448438
118,-0.20981479,2.0895984,-0.6169392,0.94237274,-0.9268909,-1.1661264,2.152202,-0.18033329,-0.88725376,-0.111346394
119,0.1430977,1.1106684,1.5350245,0.5703942,-0.11828154,0.9649835,-0.26667982,-0.20040034,0.36731172,1.1741806
120,-0.3492902,-0.6811684,0.22707641,-0.42247644,0.49860334,0.16163272,0.034864485,-0.042646144,0.6619053,-1.7322568
121,-0.0656752,0.19262575,-0.14260492,-0.6808356,-0.06912255,-1.3567964,0.7879022,-1.1340677,-0.5962479,1.1660525
122,-0.030257165,-0.20826364,-0.39794734,0.34734648,-0.5140543,-1.2812946,0.56873286,-0.8350209,-1.1555533,0.5317279
123,-0.93564916,0.9395633,-0.4894484,0.339509,-0.72873026,-1.3458211,0.115994155,-0.36112902,-0.346557,0.107361466
124,-0.9175714,0.7592468,0.07774478,0.13338542,-0.6381719,-1.2678206,0.9333084,-0.947385,-0.7659725,0.09417835
125,-0.9861445,-0.5329724,1.2043953,-0.2469289,-0.5748688,0.5618635,-0.7443093,-0.9098309,-1.4359012,-0.91281307
126,-0.5124359,0.64516973,1.3247455,0.9414701,0.32808387,-1.4690877,0.3482769,0.27148288,0.09215549,0.46793994
127,-0.91683924,-0.82511395,0.19851856,-0.76478565,0.75906587,0.37135,0.361001,0.3757905,0.1987147,-1.4938564
128,0.4118212,-0.5747016,0.93848693,-0.94130576,0.0038831234,-0.31883782,0.6568164,-0.12852915,0.8777934,-1.4072925
129,0.22841841,0.3010493,-0.6355815,0.20613086,-0.48649913,-1.4833527,0.43837482,-0.27959985,-1.0526526,0.28640696
130,-0.72657615,-0.20018238,-0.12757465,-0.32596362,-0.36419034,1.7285161,-1.5217268,-1.3269873,-2.0944338,-0.80998534
131,0.5561884,0.1870017,0.46473444,0.4813307,0.3745978,-1.8591561,0.22309119,-0.04626398,-0.74009204,-0.020270169
132,-0.5929016,0.7809211,-1.8098754,1.2596226,-1.4672596,-0.9794196,1.3332312,0.057306867,-1.2447879,0.16851518
133,0.22878689,0.16792428,1.6535777,-0.30070597,0.88181186,1.257896,1.2156758,-2.4979653,0.06122592,0.92492986
134,1.147996,-0.61383444,-0.96434605,0.9160803,-0.1342529,1.1311939,0.48405224,0.6646887,0.798125,1.9184576
135,0.83722585,0.47051916,-0.8690096,0.5225813,-0.98924327,-0.010463893,-0.828313,0.23014344,0.77543956,-1.043903
136,-0.09717727,0.2664804,1.5773436,0.57139665,-0.25017923,0.61372536,-1.6218119,0.1941542,0.5993221,1.2345203
137,0.15077251,0.86914384,1.215728,0.5051835,-0.07872915,0.7282266,-0.6038834,-0.028625298,0.3480239,0.95479465
138,0.01719606,0.88419265,1.6951495,0.4926409,-0.09510404,1.0959969,-0.38740975,0.5058155,0.35431194,1.274169
139,0.2377395,-0.03665805,-1.3272091,0.53575486,0.018922567,0.10308844,-0.97842175,-0.6771502,0.98898184,-0.5900706
140,-0.055270612,0.24745834,-1.5086381,0.085116446,0.7223306,0.23448771,-0.1341191,0.394228,0.91603863,-0.5165112
141,-0.1045596,0.19285034,0.40613595,-1.7962852,0.67930746,-0.08690214,0.28222948,0.07572231,0.99445856,-1.0479113
142,-0.023648083,-0.1868934,1.3623574,-0.84059155,-0.32257414,1.3079386,-1.2073216,-0.67374146,-1.7969275,-0.79790694
143,0.32253295,0.34732345,-0.017560571,0.27509606,-2.0917907,-0.7318963,-0.12122944,-0.6453712,0.39341885,0.30448553
144,1.7744813,-0.34865373,0.66558003,-0.3706011,0.6382879,1.333441,0.579639,-0.36030406,0.0891999,2.010302
145,-0.51530653,1.4392449,1.2413039,0.50025743,0.2805792,1.0084131,-0.02928853,0.25454912,0.65442157,1.1455191
146,0.38678128,-0.954428,0.74654746,-0.6362051,-0.4756335,-0.3606168,0.8121789,-0.41804996,0.8718004,-1.0742449
147,-1.1478498,0.10367903,1.1573002,0.38945663,-1.887387,0.3079545,-0.85777247,0.16451035,0.830474,-0.13661984
148,-0.53260845,-0.38265955,-1.4612082,0.67093307,-0.15340334,-0.19526064,0.020080984,-0.1220438,1.076048,-0.75098693
149,0.8648806,1.367593,1.9505434,-0.3533013,1.9854672,0.46195477,-0.26244706,-0.3535134,0.74732673,0.7961035
150,0.2679413,-1.6417897,0.93083596,-0.8304454,-0.6977657,1.4195144,0.42300534,-0.5884515,-2.2844303,-0.9181479
151,0.6205483,-0.96491605,-0.54403913,0.09299165,-0.890025,0.454786,1.4587722,-0.9678948,1.2091417,-0.12770684
152,0.12807149,1.5466344,-1.3984748,-0.11883408,-2.5265222,0.13657522,2.6381738,-1.8184296,-1.1848054,-0.32352245
153,0.5071569,0.5578588,-1.3255714,0.705687,0.14114785,0.3348568,-1.2247157,1.0401398,0.7678863,-1.0400202
154,-0.9230947,0.15857685,0.115502656,0.5946993,-0.22915828,0.03336048,-0.003730595,-0.59345114,0.9203861,0.3701878
155,0.54936343,-0.86585623,-0.43904898,0.47929853,0.06433451,0.35342592,1.4141381,-0.3366693,1.2147957,1.2519723
156,-0.32141975,1.1518779,0.94405687,-0.14475039,0.034977198,0.5059702,-0.29751992,-0.13304459,0.73808706,1.6311687
157,0.21249455,0.36356667,-0.092390865,1.1048949,-0.83486915,-1.4351504,-0.43680635,-0.60257685,-0.879086,-0.64479434
158,0.11892784,-1.0716083,-0.15557525,0.95394367,-0.6120602,-1.3434641,0.913858,-0.4509196,-1.2327765,0.3088322
159,0.0049681664,-0.4299718,0.35578847,-0.4548844,-1.0539439,1.1052699,-0.27824518,-0.71708274,-1.661736,-1.5702089
160,-0.14425486,0.9574185,0.74964225,-0.07760769,-2.401884,1.1299145,0.0598768,0.5191171,0.5266925,0.3417066
161,0.18234158,-0.034019113,-0.28332117,-0.7109634,1.1057358,-0.7121969,-0.6753505,0.1912374,0.8233117,-2.1996846
162,0.69922453,-1.1329067,0.3142434,-0.9865642,-0.37225914,0.55149025,0.8737865,0.05802581,0.52445394,-1.2102231
163,0.0034492612,-1.1618419,-0.23267522,0.0864473,0.76610374,0.02622968,0.053260207,-0.61582273,0.5954759,-1.3703375
164,-0.07498866,-0.70122355,-0.49193975,0.14116639,0.39099872,0.5104653,-0.14558336,0.34541276,0.46754602,-1.2150763
165,1.2124617,-0.076984644,-0.1505402,-0.7777628,0.370584,0.29891342,-0.45893914,0.066358015,0.5181494,-1.8675069
166,0.11611593,0.61923265,1.2852747,-0.747488,-0.844373,0.6154663,-1.1073706,-0.43227395,-1.084747,-1.3795413
167,-0.830868,1.5270536,0.5622977,0.8104684,0.4313072,0.9769593,-0.38130444,0.30006066,0.33740044,1.4876057
168,-0.4611513,1.3191841,0.5264473,-0.22988087,-0.13254929,0.15291017,-0.27201876,0.7457484,1.079833,-0.06461626
169,-0.25085896,0.42783433,0.4812563,-0.66344845,-1.0211116,-1.2130959,0.3638956,0.019672733,-1.1559572,0.52595997
170,1.3769515,0.19498493,0.116230816,0.43547994,-0.37698674,-1.2938844,0.3283456,-0.6611259,-1.1469257,0.25007913
171,0.5081257,0.04869336,0.72665775,0.1617279,0.9153938,-0.19023311,-0.40729833,0.94711065,0.6682337,-2.0412283
172,1.506511,-0.34515768,1.0229893,-0.06887907,-0.539539,0.13489997,-0.03946078,-0.12754406,1.2687396,-0.74472094
173,-1.0330045,0.09762156,1.0375229,0.48809677,-1.226423,0.21337909,-0.9778587,-1.2906109,-0.10334697,-1.2108659
174,-0.97811985,-0.15131521,-0.8674253,-0.47593668,0.0705502,-0.1882233,-0.0016443133,-0.15859388,1.4343568,-0.40990025
175,-0.2948806,-0.32420164,-1.6077515,0.60530835,-0.37576365,0.2285828,0.48555952,-1.4627576,1.3603213,0.6774188
176,0.32631117,0.21261667,0.15945412,-0.16425261,-1.3678279,-0.8755601,1.0023952,-0.17119794,-1.3574481,1.5267671
177,1.0298278,-0.5922763,1.103371,-0.9043325,0.24601138,0.21059614,0.09801203,0.08728516,0.9082806,-1.2097164
178,1.2390797,1.053826,0.48973638,-1.3139973,0.3719952,-1.7108266,-0.5282187,-0.26639524,-1.2002736,0.29092023
179,1.9886577,2.5859067,0.6214552,2.7515495,4.0431066,1.3303583,2.162238,3.5962791,-2.2340672,-2.4507773
180,1.3915243,0.45467922,-0.2554569,-0.4647016,-0.26582742,0.6240038,-0.4523142,1.028854,0.72805405,-1.9002908
181,-0.36398757,-0.7175922,-0.16076872,0.11395627,0.32742667,-0.11199355,0.012303293,-1.0159475,0.77123946,-1.4574035
182,-0.34335196,1.0010417,1.4511288,1.3754501,0.4424554,0.510667,-0.2836988,-1.0596336,0.32738665,1.4921044
183,3.9663062,1.9225411,0.0836719,1.6096642,-1.0099144,1.9921265,0.32261127,-1.2608993,0.5175335,-0.19407402
184,0.69714266,-0.8509012,1.1266768,-0.61703885,-0.3945182,-0.04123348,1.3277977,-0.39665517,0.6567612,-1.2885898
185,-0.2758978,0.8325042,-0.4294472,0.024953961,-0.52749217,-1.6595683,-1.3422152,1.2926176,-0.748333,0.002650112
186,0.46489984,-0.9112415,0.06265989,-0.90000784,0.68768394,0.10292822,0.26043904,0.645205,0.5616014,-1.3727468
187,-1.0228572,-0.24944478,0.1327351,-0.10774884,-0.8308625,1.8913906,-0.0074953735,-1.3794862,-1.8622499,-0.5528605
188,-1.1940504,-0.73831195,1.1887565,-0.14936352,0.6913506,0.1602009,-1.1269617,0.497455,0.14267382,1.3434027
189,0.048041224,0.55754876,-0.1872203,-1.489378,0.027643919,0.773675,1.2208772,-0.5457801,1.176922,0.23193166
190,-1.5241623,0.98010665,-0.15063223,-0.5320158,-0.5189532,-1.4154861,0.04784739,-0.43544903,-0.8200104,0.3347976
191,-0.22509754,-0.09585649,0.10178211,-0.32494783,0.64583004,0.3361594,-0.09283802,0.20724964,0.44365788,-1.8148509
192,-0.043298125,0.8172358,-0.5093454,-0.47288886,0.8189678,-1.8048339,0.11156005,0.6495961,-1.009456,0.7024429
193,0.8081868,-0.33054465,-0.6539035,0.4337061,-0.8772441,-1.1812432,-0.52990496,-1.0114967,-1.0584337,0.6129917
194,-0.1750257,-0.539188,0.5651743,-0.15871474,-0.1837349,0.06943172,1.3930788,0.8710486,0.93063354,-1.3376296
195,0.007917941,-0.05671552,-0.9430487,-0.4757301,0.7036078,-0.1819359,0.2405737,0.5380672,0.9081307,-1.0515914
196,0.2786172,-0.11351764,-0.74288285,1.2106743,0.37808752,0.55712014,1.1956582,-0.78320277,1.0008993,1.3259363
197,-1.5055537,0.42013782,-0.39789864,0.55079526,-1.7754142,1.3286896,-0.32459167,-1.5979112,-0.8838661,-0.87495613
198,-0.8379152,0.10498446,-1.082106,0.34554595,0.6975974,-1.6909323,-0.7407578,-0.9903194,-1.0461514,1.1217414
199,-0.035109043,-0.09673077,0.6532117,0.16175807,-0.7185948,-1.556143,0.17724043,0.48284763,-1.8439882,-0.33180684
200,-0.12177378,-0.78845555,-0.41032025,0.45741886,-0.08950949,0.91038746,0.57054794,-1.0501995,1.0750281,1.0523103
201,1.768986,-0.3269462,0.11304557,-0.022361994,-1.6050708,0.7055566,0.56545013,0.044661254,0.7286885,-0.29914713
202,-1.3326726,-0.035946935,-1.6551174,-0.045976877,0.7199743,-0.121398866,0.04703468,0.7974833,0.5731789,-0.7946712
203,-0.68175435,1.2593833,1.3526081,0.17644471,-0.31623936,0.64118856,-0.6134535,0.42213744,0.41888982,1.6579098
204,0.29408258,-0.93352884,0.9492488,-1.3704765,-0.5443357,0.8492443,-0.26045108,-1.1025711,-1.9703848,-0.6819601
205,0.42936176,1.1960645,1.1507257,-2.412076,2.4835489,0.33513767,3.180574,-0.9185387,-1.5358427,-0.5059431
206,-1.0638065,-1.0914023,-0.8509809,1.3817809,-1.6206807,1.6111233,-0.08775389,-1.4560314,-1.9458098,-0.8737067
207,-0.5223037,0.24123023,0.44736648,-0.31033185,-1.0995497,-1.0242383,-0.5832087,0.34008735,-0.032001466,0.94702256
208,-0.31472176,0.563095,-0.28517434,-0.044756293,-0.643662,-1.4535942,-0.3971276,-0.6722933,-0.98772645,0.024626762
