"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"6359",0.49082458,-0.025968254,-0.81371987,0.9436566,0.7073939,0.30165923,0.43770677,-0.31495565,-0.4130335,-0.27296746
"20238",0.28158724,0.3100946,-0.8471527,-1.3916552,-0.767894,-0.30799812,0.42566615,-1.4885032,0.38178882,-0.7185296
"2036",2.098924,1.4530102,-0.07933247,0.31942767,0.34150225,-0.58518565,-0.08274472,-0.11867005,-0.66920316,-1.0646206
"26337",0.54502946,0.22646129,-0.9804902,-0.14171532,0.70640004,0.445696,-0.63471675,-0.8874237,0.16641638,-0.3727712
"3156",0.65377206,-0.32517433,-1.1729827,2.3752003,-1.2147138,-0.19583672,1.1233709,0.4160814,-0.38334426,-0.052685924
"11363",-0.9070116,-0.27704716,-1.5287431,-0.27947277,-0.2718939,-0.102024555,0.19316882,0.6576373,-0.2506269,0.6051539
"16268",-0.97726685,-1.1163759,0.513778,-0.3480747,-0.6152494,0.76977277,0.9706275,-0.34735066,0.021346986,-0.76172024
"15050",1.2701571,2.055922,0.6498426,0.04294078,1.675098,-1.216605,0.5879104,-0.70957106,-0.3550151,-0.9231803
"22823",0.5943752,-0.57965094,-1.1272976,1.2260394,-0.5401733,-1.2404726,-0.9143238,-0.43173712,-1.5638887,-0.387253
"25739",0.44995958,-0.35771877,-0.9440681,-0.26706615,-0.7540631,-0.2944988,-0.5300808,-0.9571273,0.5912442,0.37573296
"8766",-0.81568545,-1.7746769,0.48890164,0.09156513,1.5190969,1.2774507,0.9517447,0.32068735,0.449845,-0.33057675
"14817",-2.141879,0.5681435,1.5869614,-0.1755248,0.59753937,-0.08664614,-0.74180377,1.7383702,0.052463144,-1.623547
"14480",-0.98372644,-0.2696524,1.3887345,-1.5310339,0.009092376,1.5098678,-0.40190327,-0.5973968,0.82515204,-1.2998192
"11599",1.0481017,0.55321753,-1.0333134,0.3714799,0.14809567,0.6164905,1.2879323,0.12860805,0.6658776,-0.4385007
"1190",-0.5906725,0.13371944,0.5982367,0.23671831,1.7970686,0.86131585,0.5561196,1.3305092,0.43962744,-2.0867472
"6543",0.28467423,1.0493265,-0.21535382,-0.88579476,-0.7279987,-2.0066109,0.8028442,0.21823484,0.40249667,-0.11230347
"15633",0.23188639,1.1361362,-0.22649337,-0.90800416,1.3831213,-1.3830359,0.09443921,0.19246101,-1.3846581,0.047318712
"11981",0.5718016,0.66508734,0.07623625,0.82957894,0.18375146,-0.17413068,-0.5845103,-0.10316384,1.9971061,-0.30069464
"24002",-0.106462866,-0.72482073,1.3207384,1.9258778,3.6585608,-0.3515426,-0.2256,0.6127525,0.6339526,1.0898798
"6008",1.5188739,-0.5931704,-0.7258512,0.7173445,1.4768636,-0.65855336,0.5602461,0.22454274,-1.2030758,-0.8046731
"2451",0.91275924,-0.12135261,2.2339704,-0.7385078,-0.9338491,-0.5298602,0.324295,-3.006348,0.833053,-0.5876328
"18483",2.4367168,-0.9210603,-0.005566776,-0.9624289,-0.5419378,1.9522365,-2.3672533,2.3645003,-2.0720828,-0.026598379
"25677",-0.32361782,-1.1658201,1.7541662,-0.8298679,-0.9252695,-0.16169953,-1.0358555,-0.76847965,-0.34516868,-0.7204743
"6784",-0.5229843,0.5066031,1.5103331,1.1818025,0.39565122,0.31511354,0.78226495,0.69719195,-1.6343113,-1.5085336
"22964",-0.07772532,1.6367532,-0.28152937,0.41566005,-0.32539672,-1.5960908,-0.80594134,-1.3216982,-0.022714913,0.6346034
"5386",-0.6223524,1.6401447,2.2500489,-0.72737354,-3.6480641,-0.36657375,-0.049802005,-2.0206974,-0.18721595,0.2617364
"3895",0.61374456,0.23665327,-0.84536564,-0.8387866,0.69430274,-0.40025985,1.3173407,0.11928463,0.51150465,-0.37608778
"28853",0.69597346,1.124222,2.1493623,0.8929243,0.7502145,0.7686863,3.5562527,1.5016644,-0.71440023,1.4230809
"8007",0.813472,0.0024527907,-0.69812614,0.8854262,0.3181822,-0.2861709,0.9709449,-0.30600923,0.56371343,-0.45421124
"5123",1.0615478,-0.6173994,-0.5716052,0.9849821,-0.67714334,-0.8866543,0.71912867,-0.27291387,-0.96816194,-0.5725475
"12776",-0.82913566,-0.5668433,-1.3701442,-0.25036067,-1.3250802,-1.0813731,0.80436784,1.0386304,-1.0701575,0.077395275
"10856",1.2483649,-0.045062035,2.3470576,2.4291878,0.83811015,1.8359071,1.5164105,1.1090689,-1.4456427,-0.11884139
"14376",0.62953097,0.40527475,-0.9416677,1.511354,-0.81516606,0.25493133,1.02846,0.36901912,0.9946934,-0.16483967
"3591",1.1404717,-0.029019117,-0.7701589,-0.7500592,0.9327821,-0.13490218,0.61815566,-0.9015655,0.8345829,-0.7058829
"21353",1.1071975,-1.7166016,1.55563,-0.33257294,-0.2962964,0.3476808,-1.187173,-2.5601752,-0.29845336,-1.4181579
"1720",0.5461778,1.0798835,-0.24402109,0.11224687,0.5303595,0.39219153,1.3424838,-1.0502324,1.5684338,-0.9146029
"12757",-0.39634058,1.685695,1.1794491,1.5191802,1.3609605,2.308041,2.7302852,1.5248046,1.7162673,1.275903
"26270",0.23123711,-0.0762091,-0.86909497,0.098544866,-0.9814116,-0.2393378,0.97542584,0.13633668,-1.1560018,0.28394789
"4811",-2.180651,0.22518623,1.5474789,-0.5939486,-0.6328016,0.25834763,-0.30991936,0.84561765,-0.20175296,-0.1863929
"3404",0.040471494,0.26134115,1.1130316,1.3667774,1.0542359,0.5898887,-0.16470617,3.6928654,-1.9313605,0.09028095
"2319",1.0675893,-0.64258057,-0.6534723,0.2817665,0.40005434,-0.76189625,-0.105317235,-0.069328964,-0.30663767,-0.9984421
"5804",0.13543677,0.13207215,-0.9023651,-0.62931556,-1.3458233,-0.54423887,0.413454,-0.018806994,0.27370992,0.43899792
"21571",0.62487763,-0.5882144,-1.6253897,1.314585,-0.33127454,0.62005687,-1.7794914,0.15740043,0.44662622,-0.120330155
"12624",1.4113925,-1.5080223,1.0399324,-0.5931933,0.081839114,-0.3179626,-0.01415664,-1.3294733,-0.51782405,-2.172597
"10632",1.1629844,-0.36348164,-0.9235531,0.0052766725,-0.26762718,-0.03799528,1.101538,-0.28067476,1.4476124,0.022857338
"24988",0.82159895,0.84540224,-0.4546336,-0.91813886,0.29433843,-1.1263484,-0.59441864,-0.91465276,0.4379557,-0.6174849
"9015",0.17406029,0.20383823,-1.0914805,-0.6862284,-0.22263639,-1.0114988,1.1726377,1.0451587,-0.07179314,-0.31447864
"23335",-0.38167486,-0.21433622,-1.2504746,-0.25377053,0.057054058,0.5585642,0.28283438,0.29146647,0.011786193,0.083524644
"6637",1.0689108,1.2030233,0.6507039,0.3225119,1.9940603,-0.57707804,1.6796037,-0.7718149,-0.7839626,0.04930435
"13388",0.31681168,-0.04708889,-1.0757308,0.09346351,0.7009294,-0.35029316,0.5795456,0.43592322,0.22787103,-0.68098956
"7746",0.082319975,2.3203292,0.65694237,0.11796937,0.5338622,-1.1732068,-0.015659332,0.15258735,0.044457406,-0.8406237
"29126",-1.2200098,-0.87246406,-0.37500966,-0.0764761,-0.24338868,-1.3474747,-0.33254933,0.38129565,1.2008886,2.0852814
"21176",0.6487314,0.3926782,-1.1817101,-0.2761368,0.33756363,0.26543486,-0.9825733,0.7279844,-0.013667643,0.20478372
"25876",-0.034254164,0.13811874,-1.5878215,0.048434503,0.5122801,0.29492784,-0.85011256,0.8761116,-0.041853875,0.42421377
"4771",0.46122372,0.04304558,-1.0470985,0.33889914,-0.24600962,-0.6296767,-0.019376457,0.17262667,1.031957,-0.012337357
"10131",-0.77756566,-1.7108006,0.8598187,-0.5922616,0.8220635,0.13410592,-0.16622913,0.31555748,0.12601784,-0.5100732
"19309",-1.5572591,0.44789958,1.3868562,-0.30837876,-1.0523025,0.60669434,-0.8505354,0.6095538,0.014936447,-1.2523441
"2421",0.6152244,-1.7152842,1.0099932,-0.85027647,0.20006728,0.16370726,-0.20095539,-1.2918808,-0.70617115,-1.6739819
"17838",-1.3088201,0.3058954,1.4453311,-1.0905827,-0.3242836,0.3303578,-0.23610133,0.33746296,-1.8242764,-0.40121412
"25895",0.5819432,0.28307378,-0.73144805,-0.051035464,-0.30085576,-0.8674468,-0.9078381,-1.5110457,-0.0841234,-0.17580676
"11932",-0.6086297,0.11448467,0.692238,0.6295489,2.242766,-0.9014294,1.1433673,0.99235976,0.2299569,0.8557067
"14534",-0.6336789,0.57929945,-1.1648971,-0.61601216,0.18922052,0.93493485,-0.4111923,-0.49150926,-0.005176246,0.116273746
"16500",-0.57208604,1.5663177,0.078021884,-0.71037513,1.1949878,-0.8508181,-0.39222598,0.91970074,-1.9842403,-0.3051772
"23363",-0.19058758,-0.12845108,-1.4210314,0.37735218,-0.095667146,-0.08883059,-1.207453,-0.019810677,0.3558626,-0.007810518
"13075",-0.19465971,0.3533569,-0.8443972,0.83805066,-0.45457086,-0.22020555,0.6281299,0.12828338,0.98221457,-0.15516776
"30665",1.1419802,0.9381082,-0.76922274,0.21998025,0.13226762,0.25648427,-0.78357244,-2.272425,0.49825308,-0.12468229
"30141",-0.6027529,0.85340583,0.022886425,-2.4928203,0.014267564,-1.7363849,-0.28586334,-0.8843228,-1.3158329,-0.45770556
"27490",-1.0195472,-1.6366792,1.6162462,0.43499988,-0.9388361,-0.2191413,-1.3036319,-0.46175617,0.45290032,-0.20559
"11661",0.22374624,1.9960607,1.1620815,1.0063541,-0.40400666,-0.7908171,0.9087004,0.14282322,-0.41073096,-0.34957197
"23190",-0.29985052,0.23193228,-1.3260905,-1.1258943,-1.1280043,-0.046770275,-0.35908163,-0.09012848,-0.17776132,0.9359523
"3433",-0.16732505,-0.8907429,0.72253823,-1.3763324,-0.9162635,-1.7159317,1.1981694,-0.7836924,-0.45530042,1.2813275
"2116",-0.8512042,-0.11667475,-1.2936821,0.8271215,-1.5393481,0.2690637,0.49220157,0.740244,-0.43007576,-0.18730095
"22056",-0.31119287,-1.5687618,-0.10357973,-0.5109675,0.49889106,0.2634859,-0.43846,-0.049755394,1.1556823,1.961235
"26591",0.45719403,0.30854094,-1.2092452,0.6992201,0.082037896,0.24420094,0.2385402,0.41741243,-0.07887015,0.56421447
"30057",-0.48204038,2.1066709,0.25674102,-0.7747048,0.10383648,-1.3325708,-0.71261215,-0.07242817,-0.8878134,-0.45414048
"8905",0.67058975,-0.38143012,-0.95472527,-0.06217608,-0.052550726,-0.22270006,-0.20986682,-0.029672563,-1.9573435,-0.78562415
"18282",-0.586975,2.1415868,-0.2602883,0.34013814,1.0680728,-0.3017068,-0.1630426,0.7617746,-1.9021385,-0.7333832
"25812",-0.563423,-1.4844546,1.9638356,-0.5088613,0.84226507,-0.8690841,-0.45115495,0.7154307,0.58395493,-0.91925985
"5102",-0.22967541,0.69462335,-1.2175453,-0.02364114,-0.48153713,0.24272943,0.15754715,0.42537165,0.030891567,0.13027321
"25136",-1.0340922,-0.026538134,-1.4805391,-1.3066936,-0.58872426,-0.2745065,0.07834828,-0.24546331,1.1368265,0.25664532
"21534",-1.0842057,0.31460243,1.5863783,-0.91878295,-1.1012417,0.304721,-0.1640175,-1.4906673,0.09060499,-1.0590391
"12884",0.037876785,-0.2595469,-0.8459778,-0.36180335,-1.1022373,-0.4107306,0.5587443,0.7144653,-0.55438876,0.2639439
"28468",-1.2931228,0.572229,1.9630228,-0.45633632,-1.7359426,0.1523056,-1.1442711,-0.9860566,0.47821346,-0.7447609
"18695",0.31655365,0.7785897,-0.1637393,-0.13884312,0.5568387,-0.702339,-0.3560028,-0.6025284,1.0010108,0.61818457
"16271",0.023754865,2.3174772,0.8865291,-1.1047401,0.42739123,-1.0568179,-0.43736053,-0.5640816,-0.06939438,-0.7017604
"5670",0.27703756,-1.2333354,-0.8007009,0.32668686,0.46598357,2.8971882,1.233862,2.3008873,-0.87525713,-0.3522547
"25958",-1.2771919,0.26694757,1.6717637,-0.8433052,-0.39524812,0.54161453,1.2479248,0.6355446,-0.80991334,0.24851732
"14436",-0.13412601,2.3233466,0.45254126,2.3539772,-0.38128778,-1.0041428,-0.1767816,0.15850413,-0.29346213,-1.1125818
"29010",-0.45384866,-1.4309907,-0.25035647,-0.9993186,0.26230165,-0.22689176,-0.5970402,0.22743034,0.8216021,2.075023
"20233",-0.1810638,0.23535526,-1.4708599,-0.70514685,-0.36644986,-0.0075796247,-0.18139368,0.28842503,0.44761166,0.40114242
"17177",0.26354975,0.21349609,-1.077896,-0.77435714,-0.10370269,0.012693882,0.5726497,0.7811192,-0.9096847,0.39120656
"17384",-1.1785512,0.012260973,-1.6602986,-1.7303116,0.6480599,0.31339288,-0.17530155,0.84564734,0.18166557,-0.3040042
"13902",1.4152358,1.396579,-0.03232862,0.45587412,-0.3291096,-0.7827304,0.86500657,0.2690752,-0.373069,-0.6257623
"19586",-0.77451015,-0.17950767,-0.9738108,-0.6944105,0.12931061,0.27401006,0.12157619,-0.91162664,-0.7050737,0.05388409
"11104",0.05101317,-0.19163635,-0.9780711,1.3151572,-1.2160454,0.067549646,0.30411288,-0.1925227,0.29471418,-0.6316453
"15727",0.333767,-0.43565553,-1.2372785,0.09357983,-0.19084796,-0.22277766,-1.8142788,-0.5073759,-0.48084587,-0.36634535
"21782",0.19726127,-2.336081,1.0884385,-0.60618097,-0.92704004,-0.82038796,-0.4232477,0.24669117,-0.2531433,-0.39059693
"3900",-0.34832594,-0.70459354,-1.0890408,0.4462889,-0.8368933,-0.41402698,0.72581154,0.88641393,-0.78455126,0.20433484
"8750",-1.7814353,0.21959668,1.3602523,-0.085131824,-0.30527943,0.28079045,0.4924208,1.4330192,-0.11905217,-0.69982785
"24043",0.5091093,2.248909,0.55546975,0.59281266,0.9288129,-0.6707183,-0.086019695,-0.9575109,-0.4794322,-0.998114
"23545",-0.063853115,1.2340039,-0.74468136,-0.54578817,-0.3980706,-1.2890371,-1.8008876,0.3903764,-0.7201607,-0.43603957
"1015",-1.2070556,-0.51541626,1.1817479,0.65733576,-0.38110715,0.045192003,1.1515206,0.5848543,0.8292042,-1.3089745
"19783",-1.3362176,-0.5061847,1.7039934,-1.6176491,-0.3969472,0.46395802,-1.0138047,-0.3745802,-0.55615985,0.07525203
"29521",0.2105363,0.3214628,-1.2349787,0.34690198,0.28538197,0.28590477,-0.8999561,0.3740345,0.04377505,0.3855213
"25291",-0.6612569,-1.0515735,-0.14033204,-0.6243757,0.082719564,0.072882,0.06862736,0.25006855,0.47688815,2.550351
"11216",-0.34550232,0.12993962,-0.599481,0.6791284,-0.27959996,-1.208103,-0.24777246,0.951734,-0.913552,-0.6212321
"14797",-0.6903398,-0.4969042,0.6216576,0.33195668,-0.812269,-0.40918446,0.9052343,-0.63892585,0.6323364,2.3850152
"22852",-0.8625549,0.3370368,1.5534345,-0.27713472,0.8411549,1.0944809,-0.5195255,0.43144423,-0.8799355,-1.634934
"6203",0.026897848,-0.11075172,-1.1742729,1.0764918,-0.106702924,0.14441383,0.64612633,0.8717849,-0.45242482,0.5564981
"9501",0.15584427,0.28162175,-1.3328276,0.8671156,0.28089067,0.449301,0.51490426,0.098315775,1.5485675,0.2988311
"287",0.9448381,-0.36751422,-0.792228,0.80818516,-1.4767759,-0.053068638,0.9004488,-0.05585754,0.15102854,-0.24652351
"603",0.17135543,-0.50428313,-1.2080362,-1.5990841,0.123759836,-0.58667266,0.62443244,0.52482474,-0.32417837,0.026635945
"1837",-0.22640635,-0.8887892,1.4383391,0.53725743,0.04664074,1.4926382,0.28850362,-0.80883414,0.4812791,-1.1751245
"29754",1.5784009,0.82438457,-0.90848756,-0.077633366,0.3352723,0.27898753,-0.81366897,0.100976884,-0.81654704,-0.5112468
"26664",-1.1028609,0.3042516,2.231793,-0.19843498,0.074226186,-0.07100463,-0.033819616,0.06664568,1.6818178,-0.8427252
"6774",-0.25883165,0.7563958,-0.078871235,0.25270152,-0.4871469,-1.4855224,0.3535926,-0.29474002,-0.61088705,-0.41991496
"16637",-0.30327702,-0.69639474,-1.4032302,-0.09226735,0.8455748,0.40153027,0.44601792,-0.025981784,-0.098379254,0.17535295
"2824",-0.97791356,-1.1655369,1.5002422,0.28875488,-0.4912032,0.15677667,-0.7787812,-0.064457834,1.37736,-1.0274572
"17335",-0.9236971,-0.37219304,1.93334,-0.64803267,-0.8112333,-0.7827348,-0.763374,-0.8570669,0.119782895,-0.83847183
"11976",0.21858907,-1.4787929,-0.13289556,0.43409616,-0.1254501,-0.25089407,0.85248935,-0.14826798,0.81974614,1.0499781
"2026",0.8989479,-2.0420485,1.1281351,0.3096746,0.022672147,-0.75380796,-0.6164167,-1.1224749,0.26068696,-1.2116665
"21493",-0.3136645,0.49891937,-0.8236091,0.13584033,-0.9557912,-0.09014678,-0.080418766,0.36207983,-0.0954698,0.48851448
"25059",0.24445516,-0.771379,-1.3041112,0.43835014,-0.03678757,-0.21182275,-0.677173,-0.09564936,0.0070640743,-0.054923557
"16858",0.48751807,0.29789215,-1.2282379,0.026025064,-0.34344834,0.49176908,-1.1969719,-0.68787616,0.7592089,0.3091247
"1658",0.06435639,-0.28544375,-1.1990206,-0.14908671,-0.15464425,0.6482259,1.138635,-0.42545265,-0.22645377,-0.37506336
"27220",0.75697297,-0.49610695,-0.97267485,-0.26021084,-0.10073565,-0.15874934,-0.55360043,-1.226872,-1.0993726,-0.42769158
"12980",-0.06142986,0.24775535,-1.1628996,0.59788626,-0.26048928,0.37048173,0.82575196,-0.27279896,1.3123761,-0.4465989
"20775",1.8509488,2.1241493,0.19140875,0.41923714,1.1150646,-0.32172644,0.7840767,-0.82996625,0.88263047,-0.015488535
"16052",0.104072034,-1.345021,0.08798599,-0.8805245,0.59176505,0.022213519,-0.7137103,-1.0619729,0.45462278,1.605931
"3283",1.4061997,0.37838358,-0.64968896,1.2403759,-0.11275184,-0.28166312,0.7637348,-0.3377456,-0.6972963,-0.824565
"20959",-1.7794051,-1.1175864,0.48718986,1.1832222,0.10061404,0.788571,-0.16641116,-0.26079565,0.2443122,-0.52693707
"6135",0.883457,0.45591134,0.29145816,0.085256144,-1.1015968,-1.7801642,2.098414,-0.9119933,-0.22535302,-0.74383956
"22302",1.0399401,0.08200997,-0.7972009,-0.1021494,-0.08054628,-0.14917493,-0.1292764,-1.1111703,-0.6489506,-0.076921806
"10834",0.24897349,-0.13908127,-0.9330089,0.71758026,-0.27349254,0.11561501,-0.15961355,1.0647635,-0.25354248,0.36921436
"17828",0.019550234,-0.30703932,-1.1873777,0.943248,-0.27204275,-0.52292264,-0.31375766,0.26064795,0.5466546,0.25074226
"15076",-1.5729244,0.5817388,1.9674131,1.0081897,-0.2532156,0.171669,0.65385884,1.7676544,-0.7908025,0.47820568
"23241",0.8168636,1.0892763,-0.46848953,0.3047686,-0.38528538,0.6323377,0.18854275,-0.4090678,-0.8283975,0.88795257
"7242",1.1012149,0.5571126,-0.77718604,-0.29807684,-0.7957173,-0.063549936,0.023603737,-0.066780984,0.43805858,0.2619292
"5499",-0.27701998,2.1832523,0.9131981,-0.40834075,0.5961811,-1.3155544,-0.34472454,0.1868633,-0.14386046,-0.13958915
"15980",1.5793209,-1.0837114,0.28521255,-1.3105527,-1.4891319,0.97313964,-1.6801343,3.2978609,-1.1936303,0.019661784
"3665",-0.06930718,-0.26050177,-1.3698562,-0.62581027,0.34593838,0.16081178,0.62908274,0.4642648,0.11507329,0.26601005
"8627",0.34630764,0.036261797,-1.1737658,-0.33181688,-0.67439586,0.119315505,0.94282246,0.910336,1.4002361,0.020170838
"10135",-0.79691106,0.21855772,-0.78804576,1.0617888,-0.6660359,0.30351436,0.702223,0.2512486,0.68216825,-0.47973108
"8024",-0.71071935,-0.30348617,1.3058093,2.7779684,-1.0507897,-0.6349401,0.66169524,0.8729957,0.66534305,-2.029099
"3663",-0.2374612,-0.7058821,-1.2202173,0.9918902,-0.39455992,-0.3618217,-0.8637284,0.5869473,0.19797692,-0.016283222
"8589",0.5909999,0.6227915,-1.041502,0.50337076,-0.25416186,0.1343838,0.4643901,1.0301037,0.91515577,-0.4346301
"3733",-1.2973709,0.06866038,-0.052039713,0.54073507,0.68137014,1.8138727,-0.71351326,3.192083,-1.3993398,0.73483986
"14176",0.58691305,0.119769275,-0.5514961,0.7916276,0.99273485,-0.16559875,0.24978068,-0.4532767,1.0761416,-0.3967648
"26223",-1.0531728,-0.46461055,-1.3850784,-0.8351875,-0.29356927,-0.2740839,-0.45501423,0.7003492,-0.49710068,0.35479182
"13668",0.27044243,-0.4325248,-1.1490328,0.01168748,0.7626282,-1.6597457,-0.60508037,0.5299586,-0.4192185,-0.6060004
"9884",-0.7460298,-0.8065337,0.7314681,0.98065835,-1.6964073,0.3406582,0.32306626,-0.3103903,0.17916164,-1.119282
"16495",-0.7600339,-0.19768018,-1.2689579,-0.1970759,-0.45611763,-0.66654456,-0.9690479,0.17256027,-0.78007674,0.18559746
"13965",-0.54727083,-0.20791182,-1.3492587,-0.69736075,-2.2140396,-0.35382515,0.2734068,0.08433831,0.1216602,-0.1309271
"27685",1.2382913,-0.13921922,-0.59910375,0.48471686,-1.5735338,-0.09815109,0.8744141,-0.5201326,-0.86674786,-0.36728048
"21407",0.57888967,-0.6950604,0.099475384,-1.1030906,-0.39241406,2.724927,-0.36533082,2.08496,-1.9094341,0.9728427
"21811",0.16435069,-0.041593015,-1.1479999,-0.53738904,-0.1836085,0.0253551,-0.861562,-1.5095086,-0.09429163,-0.22474822
"7524",-0.9632458,-0.41392094,1.3737485,1.3634914,0.44146127,-0.2601987,-0.35363507,0.66555536,0.7164326,-1.3281434
"4500",0.09126389,-1.0882604,0.2593167,0.08909753,0.4261009,-0.13594174,0.75533533,0.2531944,1.3430442,1.1746186
"8884",-0.514671,1.358114,2.3178744,-0.056286752,0.7480167,1.0075967,1.4464641,0.9259158,0.14304748,-1.3420196
"14729",0.7818906,0.8549466,-1.0697436,-1.0363456,-0.6927888,-0.4063816,-0.6663319,-0.46232527,1.1573037,0.06392154
"8827",0.60234684,0.55388796,-0.53079593,0.15550168,-0.3151343,-0.14777052,0.22680128,-0.4452271,1.336451,0.21346562
"5303",0.5498695,-1.8888097,0.021918207,-0.7462874,0.5668161,-0.6374446,0.21580055,0.01613015,0.7062175,1.0223457
"17100",-0.6715805,-0.62687933,-1.069022,0.43858287,-0.8398678,-0.4712967,0.47758356,0.708109,0.0015321672,0.35815495
"22165",0.26585835,0.4923861,-1.2930897,-0.25933895,-0.8857207,-0.1710996,-0.99692523,-0.050094962,0.4946125,0.25210232
"6098",0.77809876,-0.002929449,-1.1201521,-0.21441385,0.13404122,-0.95591205,-0.114907265,0.68779683,0.20192978,-0.96754664
"17407",1.1052337,1.6616472,0.40428725,0.73388,1.9052858,-1.2647231,0.061857045,-1.42452,-0.48809278,-0.5019269
"1332",0.28428268,-0.3864957,-1.0532708,1.1406324,-1.4763949,-0.6266395,-0.18147075,0.7423283,-0.51466995,0.1026223
"28229",-2.0959911,-0.31754398,0.21809906,-1.0662657,0.6231723,0.98464334,0.3259692,3.8161478,-1.5079324,0.886459
"21004",0.463861,0.71461356,-1.173201,-0.008597225,-0.17167671,0.24593532,0.5242501,-0.13757086,-0.17456383,0.60765487
"29062",-0.26828235,0.5122999,-0.9777192,0.6198068,-1.4892457,0.73388267,-0.41872478,-1.7140636,-0.05780062,0.7737905
"28375",-0.4461765,1.3727145,-1.2524513,-0.44182974,-0.81178904,0.62743604,0.09194809,-1.0357065,0.03728655,0.44779432
"24755",-0.26227206,-0.89532316,-0.5606628,-1.2228285,0.04364559,-0.10073817,-0.06729597,-0.34846073,0.9684614,0.98565674
"15039",-0.91931385,-0.5746706,1.0311661,1.1222026,1.4207878,1.0901369,0.9154525,-0.50100034,1.7993438,-0.7939596
"29383",-0.6194586,0.61217725,-1.3767278,-0.2585796,0.10205978,-0.15789038,-1.6113605,-0.84623665,0.6366143,0.40353316
"2600",-0.1736263,-0.958239,-1.095183,-0.79734486,0.6524414,-1.0248108,-0.18025261,-0.10545856,0.023566216,-1.0219246
"6885",-0.15766853,-0.21839976,-0.9773898,1.0137231,-1.6841607,-0.7587262,0.04345405,0.7186027,-0.024253488,-0.22363569
"2941",-0.12317306,-0.5888688,-0.77066326,0.37084362,-1.2542984,-0.5974252,-0.5214671,-0.1592564,-0.030116528,0.33552432
"8326",-0.13950112,2.7854986,0.6277,0.37845203,-0.16163442,-0.8860443,0.15276867,0.05916369,0.14745101,-0.7280479
"7167",-0.25674626,-0.5183704,-1.2519389,-0.8098229,1.0546346,0.34399462,0.7560517,-0.18704754,0.86398077,-0.5402413
"4647",2.6700094,-0.6938194,0.5870327,0.045207016,-1.1040547,1.8914672,-0.8771789,2.2493746,-1.4772042,0.3771677
"13602",0.05707556,-0.6011791,-0.9868418,-0.44622725,0.11840162,-0.7407662,-1.0290433,0.41287825,-0.59735024,-0.7957082
"10284",0.28495663,-0.5990053,-0.57893455,0.6444372,-0.43709958,-0.86936426,0.72080445,-0.6913374,0.0054428875,-0.6277636
"11249",-0.40046436,0.49516153,-1.3254241,2.1070275,-1.1147571,0.6197604,0.9716841,-0.10419077,-0.5420034,-0.27757365
"3547",-0.118321955,0.12202442,-1.1719843,-1.3981901,-1.4207561,-0.23667836,0.80526,0.1646083,-0.06440121,0.6861748
"650",0.3469367,-1.4312643,0.84964573,0.49398512,2.412921,1.7708708,1.6543784,-0.30045003,-0.33453193,-0.15716116
"12702",-0.51918733,0.050702035,-1.2725381,-0.7369952,-1.5920687,-0.5145015,0.8233988,-0.32319862,0.9461278,-0.38778394
"25254",-1.2907271,-0.585752,1.8454987,0.33669233,-0.9544144,0.009523809,-0.90582955,-0.92775255,0.5467417,-0.51872146
"22122",-0.66839916,-0.7655314,1.1014208,-0.24872091,-0.15343626,0.5591719,-0.48073626,-1.0438564,0.67991436,-1.3054364
"28427",-0.038936764,-0.8301136,-0.011185586,-1.0282841,0.18633083,-0.19498986,0.021669447,0.56478614,1.0361236,2.4091926
"24966",0.27460492,0.7244296,-0.6918298,-0.3854588,0.4494934,1.0361578,0.22549602,-1.5594668,-0.3809876,-0.14418972
"28962",0.71999365,-1.8761638,1.249649,-0.21911785,-1.5774837,-0.5719501,0.085288465,-1.9454045,-0.67628056,-1.2955742
"30600",0.2443291,-0.74933124,0.433857,-0.30192885,0.99244434,-0.36752063,0.097607374,-2.0304182,1.4160777,1.4440081
"10734",-0.85218734,-0.05789557,-0.9548013,-1.0033578,-1.3113058,-0.12975645,1.062486,1.1339326,-0.28404903,0.27077252
"22456",-1.5947988,0.13143533,0.1650146,0.09558633,-1.5087771,2.7953625,-0.9330292,0.39581975,-0.8574488,1.7486918
"9952",0.5384453,0.6210456,0.30823877,0.66815084,-1.2376134,-0.44759738,-0.2508132,-1.3791649,-0.5750716,-0.22237258
"15777",0.4448464,0.3055241,-1.2197815,-0.017439842,0.7590219,0.09611821,0.3083948,-1.2231739,0.8393686,0.04710652
"29326",-0.23909837,0.2299093,-1.0488166,-0.39110732,0.78402895,0.8277464,0.45528954,-1.1451416,-1.1195099,-0.17394325
"3074",-0.027094245,-0.76465005,1.9637228,-0.06760083,0.47332823,-0.4576951,0.06862378,0.04192221,1.500468,-1.8088164
"9313",-0.86176836,0.9786705,-0.7001921,0.4808855,1.2812226,-0.7649187,-0.7848166,0.8099307,0.09469524,-1.3753908
"13435",-1.041953,0.028482676,1.2857723,-0.43211758,0.8066072,0.6181426,-0.408332,2.0449932,-1.3435993,-1.7765301
"12730",0.6227233,-0.57421577,-0.71764505,-0.5280985,-0.07505951,-0.91489196,-0.13752735,0.7212526,-0.7679089,-0.64619267
"1215",-0.46895364,-0.46062168,1.4175513,0.41749203,-0.47575313,0.047664702,-0.106683314,0.13101608,1.4149306,-2.1158645
